City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
378,Naze,JP,2021-09-06 19:25:50,28.3667,129.4833,77.61,86,93,6.38
379,Shingu,JP,2021-09-06 19:25:51,33.7333,135.9833,72.91,88,100,5.97
380,Slantsy,RU,2021-09-06 19:25:52,59.1182,28.0914,52.14,92,100,7.34
381,Lasa,IT,2021-09-06 19:25:52,46.6166,10.7002,68.88,85,39,1.28
382,Fredericksburg,US,2021-09-06 19:25:53,38.3032,-77.4605,87.96,43,1,1.01
383,Kodinsk,RU,2021-09-06 19:25:53,58.6881,99.1844,42.8,87,100,2.44
384,Chavakachcheri,LK,2021-09-06 19:25:53,9.6579,80.1643,81.21,82,100,19.15
385,Wilmington,US,2021-09-06 19:24:32,34.2257,-77.9447,89.94,57,20,3.44
386,Lichinga,MZ,2021-09-06 19:25:54,-13.3128,35.2406,66.29,59,75,5.75
387,Quatre Cocos,MU,2021-09-06 19:25:55,-20.2078,57.7625,70.09,68,99,18.99
388,Panorama,GR,2021-09-06 19:25:55,40.5878,23.0315,72.14,47,20,1.99
389,Tual,ID,2021-09-06 19:25:55,-5.6667,132.75,80.76,78,52,24.99
390,Payette,US,2021-09-06 19:25:56,44.0782,-116.9338,84.27,27,1,3.44
391,Santa Cruz,BO,2021-09-06 19:25:56,-17.8,-63.1667,92.66,55,40,20.71
392,Banda Aceh,ID,2021-09-06 19:25:57,5.5577,95.3222,78.78,79,18,0.34
393,Viedma,AR,2021-09-06 19:25:57,-40.8135,-62.9967,68.27,38,88,12.01
394,Nantucket,US,2021-09-06 19:21:34,41.2835,-70.0995,80.96,87,40,12.66
395,Sunndalsora,NO,2021-09-06 19:25:58,62.6754,8.5515,59.65,83,100,5.23
396,Sistranda,NO,2021-09-06 19:25:58,63.7256,8.834,56.89,88,100,12.44
397,Walvis Bay,NA,2021-09-06 19:25:59,-22.9575,14.5053,56.35,67,0,6.91
398,Talnakh,RU,2021-09-06 19:25:59,69.4865,88.3972,52.57,75,23,13.27
399,Haimen,CN,2021-09-06 19:26:00,23.1935,116.6142,80.49,88,75,5.3
400,Feira De Santana,BR,2021-09-06 19:22:36,-12.2667,-38.9667,86.02,48,9,10.49
401,Colonia,DE,2021-09-06 19:23:25,50.9333,6.95,68.95,73,0,1.14
402,Hami,CN,2021-09-06 19:26:01,42.8,93.45,76.91,19,64,3.36
403,Upington,ZA,2021-09-06 19:26:02,-28.4478,21.2561,53.98,20,0,6.91
404,Lorengau,PG,2021-09-06 19:26:02,-2.0226,147.2712,81.25,80,100,10.67
405,Kruisfontein,ZA,2021-09-06 19:26:02,-34.0033,24.7314,52.88,83,12,7.61
406,Kurchum,KZ,2021-09-06 19:26:03,48.5722,83.6542,69.66,35,0,7.31
407,Bagh,IN,2021-09-06 19:26:04,22.3667,74.7667,79.95,85,100,3.87
408,Farafenni,GM,2021-09-06 19:26:04,13.5667,-15.6,85.06,71,100,3.4
409,Leo,BF,2021-09-06 19:26:05,11.1,-2.1,81.18,61,76,4.74
410,Isla Mujeres,MX,2021-09-06 19:26:05,21.2311,-86.731,87.85,71,100,8.41
411,Salalah,OM,2021-09-06 19:26:05,17.0151,54.0924,78.89,100,90,3.44
412,Berlevag,NO,2021-09-06 19:21:06,70.8578,29.0864,39.34,74,21,6.06
413,Shubarkuduk,KZ,2021-09-06 19:26:06,49.1447,56.4872,60.08,61,100,7.36
414,Blagoyevo,RU,2021-09-06 19:26:07,63.3667,47.9167,39.49,93,100,6.76
415,Eureka,US,2021-09-06 19:26:07,40.8021,-124.1637,75.2,77,100,3.0
416,Hovd,MN,2021-09-06 19:26:08,48.0056,91.6419,60.62,45,0,3.2
417,Seoul,KR,2021-09-06 19:26:09,37.5683,126.9778,66.61,91,90,11.5
418,Tirumullaivasal,IN,2021-09-06 19:26:09,11.2333,79.8333,80.02,75,100,10.87
419,Sao Felix Do Xingu,BR,2021-09-06 19:26:10,-6.6447,-51.995,91.87,44,17,6.98
420,Alexandria,EG,2021-09-06 19:22:55,31.2156,29.9553,78.96,63,0,8.9
421,Santa Maria,BR,2021-09-06 19:22:23,-29.6842,-53.8069,69.1,68,0,14.97
422,Caravelas,BR,2021-09-06 19:26:11,-17.7125,-39.2481,79.92,71,0,10.29
423,Ilulissat,GL,2021-09-06 19:26:11,69.2167,-51.1,39.22,56,75,2.3
424,Chalus,IR,2021-09-06 19:26:12,36.655,51.4204,72.86,94,90,4.61
425,Dedougou,BF,2021-09-06 19:26:12,12.4667,-3.4667,84.92,46,95,4.5
426,Half Moon Bay,US,2021-09-06 19:26:13,37.4636,-122.4286,99.25,64,40,5.75
427,Maceio,BR,2021-09-06 19:26:13,-9.6658,-35.7353,81.84,69,20,11.5
428,Storsteinnes,NO,2021-09-06 19:26:14,69.2408,19.2344,52.45,91,100,4.72
429,Williams Lake,CA,2021-09-06 19:26:14,52.1415,-122.1445,65.77,39,40,9.22
430,Fort Nelson,CA,2021-09-06 19:26:14,58.8053,-122.7002,65.79,37,40,14.97
431,Palmer,US,2021-09-06 19:22:59,42.1584,-72.3287,83.64,48,40,1.01
432,Hirara,JP,2021-09-06 19:26:15,24.8,125.2833,83.52,77,46,7.67
433,Araouane,ML,2021-09-06 19:26:16,18.9048,-3.5265,102.85,16,32,4.34
434,Guerrero Negro,MX,2021-09-06 19:26:16,27.9769,-114.0611,79.36,62,81,7.63
435,Dunedin,NZ,2021-09-06 19:26:16,-45.8742,170.5036,48.79,80,60,3.85
436,Bontang,ID,2021-09-06 19:26:17,0.1333,117.5,75.43,90,66,5.64
437,Mulchen,CL,2021-09-06 19:26:17,-37.7167,-72.2333,48.06,91,100,7.14
438,Asahi,JP,2021-09-06 19:26:18,35.7167,140.65,62.98,70,28,14.27
439,Odienne,CI,2021-09-06 19:26:18,9.51,-7.5692,75.24,84,90,3.96
440,Honiara,SB,2021-09-06 19:26:19,-9.4333,159.95,75.43,91,92,6.15
441,Lompoc,US,2021-09-06 19:21:49,34.6391,-120.4579,96.01,66,1,10.36
442,Rio Gallegos,AR,2021-09-06 19:24:51,-51.6226,-69.2181,59.05,41,40,13.8
443,Kudahuvadhoo,MV,2021-09-06 19:26:20,2.6708,72.8944,82.58,75,100,11.92
444,Dwarka,IN,2021-09-06 19:26:20,22.2394,68.9678,81.43,87,100,9.19
445,Emba,KZ,2021-09-06 19:26:21,48.8264,58.1442,62.64,61,100,7.54
446,Dicabisagan,PH,2021-09-06 19:26:21,17.0818,122.4157,77.94,89,84,4.97
447,Ozernovskiy,RU,2021-09-06 19:26:22,51.5,156.5167,49.95,76,100,18.66
448,Nishihara,JP,2021-09-06 19:26:22,26.1842,127.7558,80.65,92,20,0.0
449,Winnemucca,US,2021-09-06 19:26:23,40.973,-117.7357,87.85,8,1,4.61
450,Gaziantep,TR,2021-09-06 19:26:23,37.0594,37.3825,75.13,61,0,8.05
451,Banos,EC,2021-09-06 19:26:23,-1.4,-78.4167,70.81,93,100,1.9
452,North Bend,US,2021-09-06 19:26:24,43.4065,-124.2243,81.25,64,1,16.11
453,Sept-Iles,CA,2021-09-06 19:24:01,50.2001,-66.3821,57.25,96,90,1.99
454,Ikom,NG,2021-09-06 19:26:25,5.9667,8.7063,74.5,95,99,2.3
455,Letlhakane,BW,2021-09-06 19:26:25,-21.4167,25.5833,77.02,18,2,6.35
456,Shahabad,IN,2021-09-06 19:26:26,27.65,79.95,81.91,83,99,5.28
457,Nouadhibou,MR,2021-09-06 19:26:26,20.931,-17.0347,75.18,83,2,21.85
458,Newport,GB,2021-09-06 19:26:27,51.5877,-2.9984,75.31,76,18,0.63
459,Atrauli,IN,2021-09-06 19:26:27,28.0333,78.2833,85.66,68,81,6.11
460,Coari,BR,2021-09-06 19:26:28,-4.085,-63.1414,86.95,57,100,3.53
461,Dakar,SN,2021-09-06 19:26:28,14.6937,-17.4441,84.33,79,40,0.0
462,Niteroi,BR,2021-09-06 19:24:23,-22.8833,-43.1036,76.66,72,75,16.11
463,Beringovskiy,RU,2021-09-06 19:26:29,63.05,179.3167,40.33,55,25,3.4
464,Bud,US,2021-09-06 19:26:29,39.447,-86.1758,84.92,51,0,11.61
465,Ganzhou,CN,2021-09-06 19:26:30,28.8184,115.4327,74.16,91,100,5.7
466,Winona,US,2021-09-06 19:26:30,43.9666,-91.7668,78.19,50,1,0.0
467,Tazovskiy,RU,2021-09-06 19:26:31,67.4667,78.7,42.94,81,70,10.42
468,Sal Rei,CV,2021-09-06 19:26:31,16.1833,-22.9167,84.76,79,20,8.05
469,Salto,UY,2021-09-06 19:24:11,-31.3833,-57.9667,69.96,64,75,11.5
470,San Quintin,MX,2021-09-06 19:26:32,30.4833,-115.95,76.95,69,6,8.46
471,Banjar,ID,2021-09-06 19:26:32,-8.19,114.9675,80.46,92,83,4.09
472,Kaka,TM,2021-09-06 19:26:32,37.3482,59.6143,81.25,20,0,1.68
473,San Patricio,US,2021-09-06 19:26:33,28.017,-97.5169,100.49,39,11,5.99
474,Derzhavinsk,KZ,2021-09-06 19:26:33,51.1,66.3167,62.98,37,100,9.48
475,Luanda,AO,2021-09-06 19:26:34,-8.8368,13.2343,71.6,94,40,10.36
476,Mbanza-Ngungu,CD,2021-09-06 19:26:34,-5.25,14.8667,81.59,43,100,5.93
477,Inirida,CO,2021-09-06 19:26:35,3.8653,-67.9239,83.64,72,95,2.91
478,Leningradskiy,RU,2021-09-06 19:26:35,69.3833,178.4167,30.51,63,87,8.23
479,Amga,RU,2021-09-06 19:26:36,60.8953,131.9608,40.78,76,100,2.06
480,Kiunga,PG,2021-09-06 19:26:36,-6.1219,141.2906,71.74,99,100,4.72
481,Tanda,IN,2021-09-06 19:26:36,26.55,82.65,79.9,90,100,7.05
482,Maravilha,BR,2021-09-06 19:26:37,-26.7608,-53.1725,68.41,32,10,4.16
483,Ballina,AU,2021-09-06 19:26:37,-28.8667,153.5667,53.56,62,90,12.66
484,Quelimane,MZ,2021-09-06 19:26:38,-17.8786,36.8883,74.34,81,0,9.95
485,Geraldton,AU,2021-09-06 19:26:38,-28.7667,114.6,48.61,71,0,12.66
486,Kastamonu,TR,2021-09-06 19:26:39,41.5,33.6667,50.02,93,6,4.21
487,Port-Gentil,GA,2021-09-06 19:26:39,-0.7193,8.7815,76.96,83,20,8.05
488,Sorgun,TR,2021-09-06 19:26:40,39.8101,35.186,51.93,73,4,11.81
489,Guantanamo,CU,2021-09-06 19:26:40,20.1444,-75.2092,87.87,45,8,10.25
490,Havoysund,NO,2021-09-06 19:26:40,70.9963,24.6622,43.68,80,100,8.32
491,Debre Tabor,ET,2021-09-06 19:26:41,11.85,38.0167,53.29,88,100,3.2
492,Boa Vista,BR,2021-09-06 19:26:42,2.8197,-60.6733,93.18,46,75,9.22
493,Watrous,CA,2021-09-06 19:26:42,51.6668,-105.4679,58.78,77,100,10.36
494,Taltal,CL,2021-09-06 19:26:42,-25.4,-70.4833,59.52,74,100,7.38
495,Itaqui,BR,2021-09-06 19:26:43,-29.1253,-56.5531,68.74,69,100,11.68
496,Pangai,TO,2021-09-06 19:26:17,-19.8,-174.35,77.11,83,20,6.91
497,Ballitoville,ZA,2021-09-06 19:26:44,-29.539,31.2144,59.16,88,75,8.05
498,Roald,NO,2021-09-06 19:26:44,62.5833,6.1333,60.33,88,75,10.36
499,Yanggu,CN,2021-09-06 19:26:45,36.1106,115.7753,62.67,97,100,5.95
500,Maningrida,AU,2021-09-06 19:26:45,-12.0667,134.2667,68.67,78,60,12.86
501,Mandera,KE,2021-09-06 19:26:45,3.9366,41.867,84.33,48,96,20.07
502,Sitka,US,2021-09-06 19:26:46,57.0531,-135.33,60.69,77,75,3.44
503,Petropavlovsk-Kamchatskiy,RU,2021-09-06 19:26:46,53.0452,158.6483,43.39,100,75,2.24
504,San Rafael,AR,2021-09-06 19:26:47,-34.6177,-68.3301,67.68,38,48,11.14
505,Vakhrushev,RU,2021-09-06 19:26:48,48.9833,142.9667,56.1,90,95,5.44
506,Kaeo,NZ,2021-09-06 19:26:48,-35.1,173.7833,59.32,94,100,12.37
507,Myaundzha,RU,2021-09-06 19:26:48,63.0494,147.1858,41.95,51,100,3.44
508,Salinas,US,2021-09-06 19:23:53,36.6777,-121.6555,100.56,48,1,3.44
509,Kawambwa,ZM,2021-09-06 19:26:50,-9.7915,29.0791,70.09,25,1,2.48
510,Council Bluffs,US,2021-09-06 19:25:58,41.2619,-95.8608,89.42,59,1,12.66
511,Khani,GE,2021-09-06 19:26:50,41.9563,42.9566,58.57,95,100,1.34
512,Haines Junction,CA,2021-09-06 19:26:51,60.7522,-137.5108,57.15,58,99,2.3
513,Sioux City,US,2021-09-06 19:26:51,42.5,-96.4003,86.94,46,2,8.99
514,Killybegs,IE,2021-09-06 19:26:52,54.6333,-8.45,65.91,92,100,1.16
515,Alice Springs,AU,2021-09-06 19:26:52,-23.7,133.8833,44.15,65,0,8.05
516,Lalibela,ET,2021-09-06 19:26:53,12.0333,39.0333,57.04,86,98,1.03
517,Contamana,PE,2021-09-06 19:26:53,-7.3333,-75.0167,86.18,58,77,4.03
518,Burnie,AU,2021-09-06 19:26:53,-41.0667,145.9167,51.94,72,100,20.13
519,Wenzhou,CN,2021-09-06 19:26:54,27.9994,120.6668,79.03,91,77,2.17
520,Port Blair,IN,2021-09-06 19:26:54,11.6667,92.75,80.49,85,100,11.21
521,Masindi,UG,2021-09-06 19:26:55,1.6744,31.715,65.26,86,3,2.26
522,Nuuk,GL,2021-09-06 19:26:55,64.1835,-51.7216,47.01,71,75,6.91
523,Awjilah,LY,2021-09-06 19:26:56,29.1081,21.2869,88.95,32,0,18.1
524,Riberalta,BO,2021-09-06 19:26:56,-10.9833,-66.1,91.6,55,75,5.75
525,Ekhabi,RU,2021-09-06 19:26:57,53.5102,142.9671,47.62,89,0,4.79
526,Shchigry,RU,2021-09-06 19:26:57,51.8755,36.9043,46.22,77,52,6.35
527,Belaya Gora,RU,2021-09-06 19:26:58,68.5333,146.4167,42.31,83,100,16.67
528,College,US,2021-09-06 19:26:58,64.8569,-147.8028,49.66,79,75,5.75
529,Tuy Hoa,VN,2021-09-06 19:23:54,13.0833,109.3,77.38,91,100,4.07
530,Abbeville,FR,2021-09-06 19:24:48,50.1,1.8333,72.68,57,92,7.0
531,Sakaiminato,JP,2021-09-06 19:26:59,35.55,133.2333,67.98,94,75,3.44
532,Changping,CN,2021-09-06 19:27:00,40.2186,116.2197,56.84,71,0,4.54
533,Kiruna,SE,2021-09-06 19:27:00,67.8557,20.2251,47.32,87,90,3.44
534,Accrington,GB,2021-09-06 19:27:01,53.7538,-2.3586,69.48,86,95,3.44
535,Porto Walter,BR,2021-09-06 19:27:01,-8.2686,-72.7439,83.19,67,100,4.0
536,Milas,TR,2021-09-06 19:27:02,37.3164,27.7839,72.75,64,0,2.3
537,Tonder,DK,2021-09-06 19:27:02,54.9331,8.8667,60.8,88,100,5.77
538,Qax,AZ,2021-09-06 19:27:03,41.4225,46.9242,72.59,65,35,6.35
539,Conceicao Do Castelo,BR,2021-09-06 19:27:03,-20.3683,-41.2439,81.3,48,33,5.7
540,Minas,UY,2021-09-06 19:27:04,-34.3759,-55.2377,61.27,78,100,13.02
541,Ayni,TJ,2021-09-06 19:27:04,39.3941,68.5377,70.88,35,0,1.54
542,Kondinskoye,RU,2021-09-06 19:27:05,59.6481,67.41,45.93,64,100,6.82
543,Saint-Augustin,CA,2021-09-06 19:27:05,51.226,-58.6502,58.86,69,97,12.33
544,Nurota,UZ,2021-09-06 19:27:05,40.5614,65.6886,69.89,18,0,8.57
545,Calama,CL,2021-09-06 19:24:07,-22.4667,-68.9333,70.29,6,75,25.32
546,Anadyr,RU,2021-09-06 19:27:06,64.75,177.4833,32.5,86,0,2.24
547,Nemuro,JP,2021-09-06 19:27:07,43.3236,145.575,56.86,81,5,9.89
548,Shieli,KZ,2021-09-06 19:27:07,44.1667,66.75,73.67,20,0,9.51
549,Mayumba,GA,2021-09-06 19:27:07,-3.432,10.6554,74.39,84,19,6.53
550,Ancud,CL,2021-09-06 19:27:08,-41.8697,-73.8203,51.33,74,95,11.63
551,Pitimbu,BR,2021-09-06 19:27:08,-7.4706,-34.8086,81.19,68,31,12.84
552,Ahipara,NZ,2021-09-06 19:27:09,-35.1667,173.1667,56.86,92,100,11.7
553,Indaiatuba,BR,2021-09-06 19:27:09,-23.0903,-47.2181,90.14,29,0,5.75
554,Ubatuba,BR,2021-09-06 19:27:10,-23.4339,-45.0711,90.93,82,79,3.27
555,Yagodnoye,RU,2021-09-06 19:27:10,62.55,149.6667,41.04,56,97,4.14
556,Kose,TR,2021-09-06 19:27:11,40.21,39.6511,59.56,80,60,4.68
557,Guanica,PR,2021-09-06 19:27:11,17.9716,-66.908,89.91,71,84,3.0
558,Erenhot,CN,2021-09-06 19:27:12,43.6475,111.9767,61.68,43,77,16.26
559,Gonaives,HT,2021-09-06 19:27:12,19.45,-72.6833,87.78,51,0,7.2
560,Kualakapuas,ID,2021-09-06 19:27:13,-3.0091,114.3876,77.16,98,89,1.63
561,Marystown,CA,2021-09-06 19:27:13,47.1666,-55.1483,59.58,64,85,9.22
562,Teluknaga,ID,2021-09-06 19:27:14,-6.0989,106.6381,77.04,94,20,4.61
563,Bandar-E Lengeh,IR,2021-09-06 19:27:14,26.5579,54.8807,88.61,78,0,5.84
564,Avera,US,2021-09-06 19:27:14,33.194,-82.5271,89.47,43,95,3.67
565,Monster,NL,2021-09-06 19:27:15,52.0258,4.175,69.96,75,100,3.44
566,Pomabamba,PE,2021-09-06 19:27:16,-8.8333,-77.4667,54.21,68,100,6.64
567,Anchorage,US,2021-09-06 19:25:19,61.2181,-149.9003,57.65,85,75,3.44
568,Linxia,CN,2021-09-06 19:27:16,35.6003,103.2064,53.38,67,0,4.68
